Drug1,Drug2,Prob,Method
DB01224,C0036572,0.5577,BLM
DB00916,C0030312,0.5577,BLM
DB00602,C0043094,0.5576,BLM
DB00209,C0020651,0.5575,BLM
DB00441,C0003855,0.5575,BLM
DB00252,C0018926,0.5575,BLM
DB00224,C0040264,0.5575,BLM
DB00999,C0000731,0.5575,BLM
DB06698,C0037822,0.5574,BLM
DB08893,C0004134,0.5574,BLM
DB01129,C0040264,0.5574,BLM
DB06809,C0542571,0.5574,BLM
DB00130,C0242350,0.5574,BLM
DB01250,C0020580,0.5574,BLM
DB01029,C0030305,0.5574,BLM
DB01250,C0040264,0.5573,BLM
DB00277,C0151786,0.5573,BLM
DB00630,C0020651,0.5573,BLM
DB01162,C0014457,0.5573,BLM
DB00349,C0030196,0.5573,BLM
DB01208,C0242350,0.5573,BLM
DB00999,C0020651,0.5573,BLM
DB09065,C0020651,0.5573,BLM
DB00196,C0040264,0.5573,BLM
DB01072,C3665347,0.5573,BLM
DB00918,C0043094,0.5573,BLM
DB06809,C0030312,0.5572,BLM
DB00602,C0151786,0.5572,BLM
DB00658,C0700590,0.5572,BLM
DB01320,C0003855,0.5572,BLM
DB06698,C0020461,0.5572,BLM
DB01268,C0042023,0.5571,BLM
DB00035,C0030920,0.5571,BLM
DB00572,C0011175,0.5571,BLM
DB01280,C0020625,0.557,BLM
DB01264,C0030196,0.557,BLM
DB00343,C0019158,0.5569,BLM
DB00299,C0042023,0.5569,BLM
DB00757,C0002962,0.5569,BLM
DB00193,C0019064,0.5569,BLM
DB04845,C0020625,0.5568,BLM
DB00762,C0001824,0.5568,BLM
DB01232,C0042023,0.5568,BLM
DB01610,C0001824,0.5568,BLM
DB01195,C0002418,0.5568,BLM
DB00254,C0151786,0.5568,BLM
DB09101,C0542571,0.5567,BLM
DB01149,C0040264,0.5567,BLM
DB00246,C0151699,0.5567,BLM
DB00997,C0040264,0.5567,BLM
DB00969,C0020651,0.5566,BLM
DB01029,C0242350,0.5566,BLM
DB13868,C0030312,0.5566,BLM
DB09065,C0017152,0.5565,BLM
DB00361,C0040264,0.5565,BLM
DB00969,C0043094,0.5565,BLM
DB08864,C0542571,0.5565,BLM
DB00569,C0151786,0.5565,BLM
DB00315,C0003855,0.5565,BLM
DB08893,C0020651,0.5565,BLM
DB00331,C0013144,0.5565,BLM
DB00349,C0022346,0.5565,BLM
DB00633,C0030196,0.5565,BLM
DB00299,C0030920,0.5565,BLM
DB00820,C0151786,0.5564,BLM
DB00709,C0020651,0.5564,BLM
DB00804,C0022346,0.5564,BLM
DB06769,C0013384,0.5564,BLM
DB06663,C0151786,0.5564,BLM
DB00399,C0242350,0.5564,BLM
DB01217,C0011849,0.5564,BLM
DB01083,C0015397,0.5564,BLM
DB00396,C0242350,0.5563,BLM
DB06663,C0011168,0.5563,BLM
DB00953,C0019572,0.5563,BLM
DB00571,C0149871,0.5563,BLM
DB00252,C0019064,0.5563,BLM
DB01220,C0014457,0.5563,BLM
DB01609,C0151786,0.5563,BLM
DB00242,C0020621,0.5563,BLM
DB00185,C0029408,0.5562,BLM
DB04854,C0542571,0.5562,BLM
DB06228,C0151699,0.5562,BLM
DB00489,C0012569,0.5562,BLM
DB00909,C0003855,0.5562,BLM
DB01250,C0020621,0.5562,BLM
DB00580,C0038454,0.5561,BLM
DB01208,C3665347,0.5561,BLM
DB01254,C0030305,0.5561,BLM
DB00877,C0041834,0.5561,BLM
DB09076,C0030193,0.5561,BLM
DB00630,C0020621,0.5561,BLM
DB00177,C1956346,0.556,BLM
DB01181,C0029927,0.556,BLM
DB00932,C0014457,0.556,BLM
DB01609,C0020580,0.556,BLM
DB01046,C0012569,0.556,BLM
DB00287,C0029089,0.556,BLM
DB00130,C0020456,0.5559,BLM
DB00440,C0020456,0.5559,BLM
DB01220,C0020621,0.5559,BLM
DB01220,C0020456,0.5559,BLM
DB00685,C0013428,0.5559,BLM
DB00554,C0542571,0.5558,BLM
DB09462,C0026821,0.5558,BLM
DB00876,C0000731,0.5558,BLM
DB04485,C0030196,0.5558,BLM
DB01416,C0030305,0.5558,BLM
DB00625,C0030196,0.5558,BLM
DB00254,C0043094,0.5558,BLM
DB00806,C0011168,0.5557,BLM
DB00224,C3665347,0.5557,BLM
DB06809,C0042023,0.5557,BLM
DB06213,C0022346,0.5557,BLM
DB00492,C0042023,0.5557,BLM
DB00303,C0043094,0.5556,BLM
DB06213,C0014457,0.5556,BLM
DB00491,C0030312,0.5556,BLM
DB00209,C0042023,0.5556,BLM
DB04854,C0013362,0.5556,BLM
DB01177,C0012569,0.5555,BLM
DB00478,C0023380,0.5555,BLM
DB00806,C0030920,0.5555,BLM
DB06809,C0242350,0.5555,BLM
DB01280,C0006277,0.5555,BLM
DB00316,C0011606,0.5555,BLM
DB01149,C0344232,0.5554,BLM
DB01079,C3665347,0.5554,BLM
DB00478,C0085633,0.5554,BLM
DB00853,C0030305,0.5554,BLM
DB00491,C0013595,0.5554,BLM
DB00658,C0013428,0.5553,BLM
DB00419,C0030305,0.5553,BLM
DB00358,C0019158,0.5553,BLM
DB00224,C0042023,0.5553,BLM
DB00328,C0542571,0.5553,BLM
DB00343,C0020580,0.5553,BLM
DB00224,C0020621,0.5553,BLM
DB00972,C0017675,0.5553,BLM
DB00582,C0006277,0.5553,BLM
DB01177,C0038454,0.5553,BLM
DB00296,C0001824,0.5552,BLM
DB09101,C0003962,0.5552,BLM
DB00918,C0027651,0.5552,BLM
DB00633,C0242350,0.5552,BLM
DB01068,C0011168,0.5552,BLM
DB00104,C0032285,0.5552,BLM
DB00396,C0003123,0.5552,BLM
DB00492,C0022346,0.5552,BLM
DB00932,C0001824,0.5551,BLM
DB00316,C0042023,0.5551,BLM
DB00956,C0030196,0.5551,BLM
DB00853,C0041657,0.5551,BLM
DB04485,C0038454,0.5551,BLM
DB04854,C0038454,0.5551,BLM
DB01551,C0020625,0.555,BLM
DB00958,C0542571,0.555,BLM
DB00758,C0003855,0.555,BLM
DB01024,C0001824,0.555,BLM
DB00768,C0013144,0.555,BLM
DB06663,C0001824,0.555,BLM
DB00806,C0151786,0.5549,BLM
DB04855,C0011175,0.5549,BLM
DB00320,C0020456,0.5549,BLM
DB00130,C0012569,0.5548,BLM
DB00740,C0344232,0.5548,BLM
DB01416,C0013428,0.5548,BLM
DB01202,C0020676,0.5547,BLM
DB01195,C0043094,0.5547,BLM
DB00906,C0019064,0.5547,BLM
DB00316,C0019158,0.5547,BLM
DB00360,C0030312,0.5547,BLM
DB01220,C0030312,0.5547,BLM
DB08815,C0151786,0.5547,BLM
DB00820,C0020621,0.5547,BLM
DB00381,C0030312,0.5547,BLM
DB00658,C0017152,0.5547,BLM
DB01110,C0004134,0.5547,BLM
DB01241,C0017152,0.5547,BLM
DB00642,C3665347,0.5547,BLM
DB00439,C0020456,0.5547,BLM
DB00198,C0020580,0.5547,BLM
DB00492,C0043094,0.5546,BLM
DB01320,C0018926,0.5546,BLM
DB00422,C0020580,0.5546,BLM
DB01211,C0006277,0.5546,BLM
DB00884,C0032285,0.5546,BLM
DB01008,C0022346,0.5546,BLM
DB00762,C0022346,0.5546,BLM
DB01264,C0151786,0.5546,BLM
DB00317,C3665347,0.5545,BLM
DB01181,C0018802,0.5545,BLM
DB00976,C0001824,0.5545,BLM
DB00491,C0033975,0.5545,BLM
DB00630,C0030305,0.5545,BLM
DB00242,C0042023,0.5545,BLM
DB00381,C0011175,0.5544,BLM
DB04485,C0151786,0.5544,BLM
DB00658,C0030312,0.5544,BLM
DB00478,C0020615,0.5544,BLM
DB09065,C0030312,0.5544,BLM
DB09101,C0034150,0.5544,BLM
DB06213,C0003123,0.5544,BLM
DB00278,C0020625,0.5544,BLM
DB09101,C3665386,0.5544,BLM
DB00906,C0015402,0.5544,BLM
DB06213,C0042023,0.5543,BLM
DB01250,C0029408,0.5543,BLM
DB00671,C0020621,0.5543,BLM
DB00836,C0002418,0.5543,BLM
DB08874,C0542571,0.5543,BLM
DB00783,C0036572,0.5543,BLM
DB00399,C0032285,0.5543,BLM
DB01280,C0015397,0.5543,BLM
DB00989,C0162119,0.5543,BLM
DB00806,C0030312,0.5543,BLM
DB00349,C0041834,0.5542,BLM
DB00580,C0011175,0.5542,BLM
DB01079,C0026821,0.5542,BLM
DB09101,C0003864,0.5542,BLM
DB00572,C0012569,0.5542,BLM
DB01232,C0020621,0.5542,BLM
DB01250,C0013384,0.5542,BLM
DB01259,C0033975,0.5542,BLM
DB01129,C0003864,0.5542,BLM
DB08860,C0001824,0.5541,BLM
DB01222,C0042023,0.5541,BLM
DB00491,C0023380,0.5541,BLM
DB09101,C0038454,0.5541,BLM
DB00297,C0026821,0.5539999999999999,BLM
DB12403,C0085605,0.5539999999999999,BLM
DB00836,C0424295,0.5539999999999999,BLM
DB01030,C0014457,0.5539999999999999,BLM
DB00580,C0034065,0.5539999999999999,BLM
DB00630,C0026848,0.5539,BLM
DB00492,C3665386,0.5539,BLM
DB12403,C0030196,0.5539,BLM
DB00317,C0006277,0.5539,BLM
DB01036,C0022346,0.5539,BLM
DB00419,C0011168,0.5539,BLM
DB06698,C0085633,0.5539,BLM
DB00853,C0011849,0.5539,BLM
DB09101,C0026821,0.5538,BLM
DB01609,C0022346,0.5538,BLM
DB01262,C0040264,0.5538,BLM
DB01609,C0011168,0.5538,BLM
DB00130,C0042023,0.5538,BLM
DB00633,C0001824,0.5538,BLM
DB01250,C0012569,0.5537,BLM
DB01156,C0018926,0.5537,BLM
DB00762,C0043094,0.5537,BLM
DB01046,C0003864,0.5537,BLM
DB00390,C0034065,0.5537,BLM
DB01240,C0040264,0.5537,BLM
DB00494,C0041834,0.5537,BLM
DB01067,C0038454,0.5537,BLM
DB01043,C0019064,0.5536,BLM
DB00244,C0020461,0.5536,BLM
DB01030,C0022346,0.5536,BLM
DB01039,C0020580,0.5535,BLM
DB00806,C3665386,0.5535,BLM
DB00658,C0542571,0.5535,BLM
DB08864,C0000731,0.5535,BLM
DB00658,C0020621,0.5535,BLM
DB08874,C0029408,0.5535,BLM
DB00296,C0242350,0.5535,BLM
DB09065,C0151786,0.5534,BLM
DB00537,C0019064,0.5534,BLM
DB01072,C0020580,0.5534,BLM
DB08820,C0030196,0.5534,BLM
DB00533,C0011175,0.5534,BLM
DB06414,C0232461,0.5534,BLM
DB00709,C0013144,0.5533,BLM
DB01244,C0004134,0.5533,BLM
DB01011,C0004134,0.5533,BLM
DB01008,C0011849,0.5533,BLM
DB01165,C0018926,0.5533,BLM
DB01079,C0030312,0.5533,BLM
DB00762,C0017152,0.5533,BLM
DB00489,C0043094,0.5533,BLM
DB04868,C0036572,0.5533,BLM
DB01129,C0019572,0.5532,BLM
DB08820,C0038454,0.5532,BLM
DB06663,C0020625,0.5532,BLM
DB00615,C0017152,0.5531,BLM
DB00906,C0029927,0.5531,BLM
DB00299,C0014457,0.5531,BLM
DB00537,C0018926,0.5531,BLM
DB00175,C0020621,0.5531,BLM
DB00997,C0242350,0.5531,BLM
DB04855,C0030196,0.5531,BLM
DB01262,C0006277,0.5529999999999999,BLM
DB00804,C0006277,0.5529999999999999,BLM
DB01263,C0011168,0.5529999999999999,BLM
DB00572,C0151786,0.5529999999999999,BLM
DB00762,C0042023,0.5529999999999999,BLM
DB00491,C0376358,0.5529999999999999,BLM
DB00316,C0043094,0.5529999999999999,BLM
DB01043,C0018926,0.5529999999999999,BLM
DB00630,C0034880,0.5529999999999999,BLM
DB01083,C0040264,0.5529999999999999,BLM
DB00932,C0020651,0.5529999999999999,BLM
DB00887,C0542571,0.5529999999999999,BLM
DB00209,C0019572,0.5529999999999999,BLM
DB01190,C0020615,0.5529999999999999,BLM
DB00995,C0011175,0.5529999999999999,BLM
DB00969,C0014457,0.5529999999999999,BLM
DB09101,C0029408,0.5529,BLM
DB01046,C0042023,0.5529,BLM
DB00790,C0027497,0.5529,BLM
DB00489,C0030305,0.5529,BLM
DB00252,C0015402,0.5529,BLM
DB00975,C0013384,0.5529,BLM
DB06809,C0003864,0.5528,BLM
DB00360,C0020456,0.5528,BLM
DB00969,C0013428,0.5528,BLM
DB00644,C0029408,0.5528,BLM
DB01220,C0020651,0.5528,BLM
DB00847,C0542571,0.5528,BLM
DB00836,C0232461,0.5528,BLM
DB00804,C0151798,0.5528,BLM
DB06213,C0020621,0.5528,BLM
DB01320,C0019064,0.5528,BLM
DB04485,C0002418,0.5527,BLM
DB00130,C0043094,0.5527,BLM
DB01280,C0014457,0.5527,BLM
DB01046,C0030312,0.5527,BLM
DB01079,C0085633,0.5527,BLM
DB01220,C0085633,0.5527,BLM
DB09101,C0001824,0.5526,BLM
DB01268,C0043094,0.5526,BLM
DB06809,C0151786,0.5526,BLM
DB00580,C0041349,0.5526,BLM
DB01217,C0026821,0.5526,BLM
DB00928,C0006277,0.5526,BLM
DB00331,C0011168,0.5526,BLM
DB01024,C0013428,0.5526,BLM
DB01167,C0003855,0.5525,BLM
DB01280,C0013428,0.5525,BLM
DB00227,C0085631,0.5525,BLM
DB06436,C0000731,0.5525,BLM
DB06698,C0013595,0.5525,BLM
DB00602,C0011168,0.5525,BLM
DB00193,C0018926,0.5525,BLM
DB01076,C0020621,0.5525,BLM
DB00580,C0018790,0.5524,BLM
DB00507,C0011175,0.5524,BLM
DB00492,C0011168,0.5524,BLM
DB00622,C0014457,0.5524,BLM
DB00367,C0033975,0.5524,BLM
DB00244,C0041657,0.5524,BLM
DB00185,C0023380,0.5523,BLM
DB00196,C0011168,0.5523,BLM
DB00209,C0162429,0.5523,BLM
DB00633,C0013595,0.5523,BLM
DB00932,C0030312,0.5523,BLM
DB00261,C0041834,0.5523,BLM
DB00349,C3665347,0.5523,BLM
DB00575,C3665386,0.5522,BLM
DB00481,C0042023,0.5522,BLM
DB01264,C0043094,0.5522,BLM
DB04854,C0020456,0.5522,BLM
DB00104,C0041834,0.5522,BLM
DB00932,C0013428,0.5521,BLM
DB00207,C0012569,0.5521,BLM
DB01024,C0242350,0.5521,BLM
DB00630,C0020615,0.5521,BLM
DB00932,C0011168,0.5521,BLM
DB00494,C0030312,0.5521,BLM
DB00962,C0018926,0.5521,BLM
DB09065,C0038454,0.5521,BLM
DB01046,C0013428,0.5521,BLM
DB00209,C0033975,0.5521,BLM
DB00492,C0020625,0.5521,BLM
DB00275,C0012569,0.5521,BLM
DB06698,C0003864,0.5521,BLM
DB00130,C0017152,0.552,BLM
DB01011,C0000731,0.552,BLM
DB06414,C0022408,0.552,BLM
DB00294,C0012569,0.552,BLM
DB04854,C1956346,0.552,BLM
DB00602,C0030312,0.5519,BLM
DB00804,C0013428,0.5519,BLM
DB01072,C0040264,0.5518,BLM
DB01222,C3665347,0.5518,BLM
DB06698,C0043094,0.5518,BLM
DB01149,C0030196,0.5518,BLM
DB00492,C0014457,0.5518,BLM
DB00580,C0026821,0.5518,BLM
DB00806,C0001824,0.5518,BLM
DB01262,C0011849,0.5518,BLM
DB01250,C0001824,0.5518,BLM
DB01254,C0014457,0.5518,BLM
DB00489,C0040264,0.5518,BLM
DB00198,C0020621,0.5518,BLM
DB01129,C0032285,0.5518,BLM
DB04485,C0542571,0.5518,BLM
DB00710,C0001824,0.5518,BLM
DB00184,C0004134,0.5517,BLM
DB00709,C0043094,0.5517,BLM
DB00381,C0032617,0.5517,BLM
DB01180,C0000731,0.5517,BLM
DB00770,C0033975,0.5516,BLM
DB00552,C0038454,0.5516,BLM
DB00491,C0030196,0.5516,BLM
DB06213,C0085605,0.5516,BLM
DB00884,C0013428,0.5516,BLM
DB00995,C0000731,0.5516,BLM
DB00633,C0232462,0.5516,BLM
DB01095,C0003855,0.5516,BLM
DB00537,C0042514,0.5516,BLM
DB01416,C0035410,0.5516,BLM
DB01262,C0012569,0.5516,BLM
DB00795,C0022408,0.5516,BLM
DB00491,C0151827,0.5516,BLM
DB09065,C0037299,0.5516,BLM
DB00602,C0011175,0.5516,BLM
DB01273,C0019064,0.5515,BLM
DB06769,C0542571,0.5515,BLM
DB00489,C0008311,0.5515,BLM
DB00932,C0003864,0.5515,BLM
DB06155,C0000731,0.5515,BLM
DB06809,C0085633,0.5515,BLM
DB00602,C0003864,0.5515,BLM
DB06809,C0002878,0.5515,BLM
DB00976,C0020625,0.5515,BLM
DB01012,C0001824,0.5514,BLM
DB01241,C0020580,0.5514,BLM
DB06698,C0020580,0.5514,BLM
DB06663,C0014457,0.5514,BLM
DB00969,C0003864,0.5514,BLM
DB01280,C0011849,0.5514,BLM
DB00545,C0000731,0.5514,BLM
DB00630,C0018418,0.5513,BLM
DB06202,C0005695,0.5513,BLM
DB00381,C0027051,0.5513,BLM
DB01156,C0019064,0.5513,BLM
DB00489,C0020580,0.5513,BLM
DB00299,C0033975,0.5512,BLM
DB01030,C0020651,0.5512,BLM
DB00310,C0030196,0.5512,BLM
DB00585,C0001824,0.5512,BLM
DB00177,C0011168,0.5512,BLM
DB01280,C0030578,0.5512,BLM
DB00215,C0030578,0.5512,BLM
DB00972,C3665386,0.5512,BLM
DB00489,C0020621,0.5512,BLM
DB00884,C0030305,0.5512,BLM
DB00598,C0030305,0.5512,BLM
DB08874,C0020615,0.5511,BLM
DB00549,C0004134,0.5511,BLM
DB01280,C0042023,0.5511,BLM
DB00788,C0026826,0.5511,BLM
DB08901,C0026821,0.5511,BLM
DB01280,C0001824,0.5511,BLM
DB06769,C0151786,0.5511,BLM
DB01264,C0033975,0.5511,BLM
DB04868,C0085631,0.551,BLM
DB00969,C0162429,0.551,BLM
DB01083,C0030196,0.551,BLM
DB00996,C0152025,0.551,BLM
DB00572,C0004134,0.551,BLM
DB00762,C0030196,0.5509,BLM
DB00130,C0030312,0.5509,BLM
DB00390,C0700590,0.5509,BLM
DB01250,C0542571,0.5509,BLM
DB06215,C3665347,0.5509,BLM
DB00349,C0002418,0.5508,BLM
DB01128,C0014457,0.5508,BLM
DB06213,C0011168,0.5508,BLM
DB00697,C0003855,0.5507,BLM
DB00440,C0042023,0.5507,BLM
DB00658,C0013595,0.5507,BLM
DB06414,C0151827,0.5507,BLM
DB00296,C0030196,0.5507,BLM
DB00962,C0030578,0.5507,BLM
DB00349,C0004238,0.5507,BLM
DB00583,C0242350,0.5506,BLM
DB09101,C0017152,0.5506,BLM
DB00724,C0043094,0.5506,BLM
DB01008,C0042023,0.5506,BLM
DB00572,C0030312,0.5506,BLM
DB09065,C0542571,0.5505,BLM
DB06213,C0001824,0.5505,BLM
DB01232,C0026821,0.5505,BLM
DB06698,C0022346,0.5505,BLM
DB01004,C0020651,0.5504,BLM
DB00697,C0015402,0.5504,BLM
DB00209,C0030312,0.5504,BLM
DB00185,C0017152,0.5504,BLM
DB01079,C0018418,0.5504,BLM
DB01036,C0001824,0.5504,BLM
DB00658,C0012569,0.5504,BLM
DB00572,C0542571,0.5504,BLM
DB00533,C0013144,0.5504,BLM
DB00709,C0014457,0.5504,BLM
DB01224,C0013604,0.5504,BLM
DB01609,C0043094,0.5504,BLM
DB00549,C0151827,0.5504,BLM
DB00316,C0020580,0.5503,BLM
DB01046,C0001824,0.5503,BLM
DB01083,C0042023,0.5503,BLM
DB00175,C0037299,0.5503,BLM
DB09101,C0020615,0.5503,BLM
DB00928,C0002418,0.5503,BLM
DB00533,C0162429,0.5503,BLM
DB01017,C0020651,0.5503,BLM
DB01080,C0030305,0.5502,BLM
DB01041,C0018926,0.5502,BLM
DB00572,C0017152,0.5502,BLM
DB01072,C0242350,0.5502,BLM
DB06663,C0542571,0.5502,BLM
DB01012,C0011168,0.5502,BLM
DB00710,C0042023,0.5502,BLM
DB01232,C0011168,0.5502,BLM
DB01262,C3665347,0.5501,BLM
DB09101,C0033975,0.5501,BLM
DB00252,C0029927,0.5501,BLM
DB01250,C0020651,0.5501,BLM
DB01263,C0003864,0.5501,BLM
DB00969,C0012569,0.5501,BLM
DB00175,C0013595,0.5501,BLM
DB00790,C0003855,0.5501,BLM
DB01085,C0012569,0.5501,BLM
DB00379,C0014457,0.55,BLM
DB00346,C0027051,0.55,BLM
DB00480,C0009676,0.55,BLM
DB00396,C0020580,0.55,BLM
DB09101,C0151827,0.55,BLM
DB00297,C0542571,0.55,BLM
DB00630,C0003123,0.55,BLM
DB00316,C0002878,0.5499,BLM
DB00476,C0002962,0.5499,BLM
DB01029,C0014457,0.5499,BLM
DB00104,C0020621,0.5499,BLM
DB00491,C0012569,0.5499,BLM
DB06663,C0012569,0.5498,BLM
DB00956,C0026821,0.5498,BLM
DB08874,C0011175,0.5497,BLM
DB00439,C0002418,0.5497,BLM
DB00224,C0151786,0.5497,BLM
DB01204,C0013384,0.5497,BLM
DB00297,C0030312,0.5497,BLM
DB00360,C0040046,0.5497,BLM
DB06155,C0700590,0.5497,BLM
DB01150,C0013428,0.5496,BLM
DB00196,C3665347,0.5496,BLM
DB00492,C0013384,0.5496,BLM
DB01014,C0700590,0.5496,BLM
DB00277,C0001824,0.5496,BLM
DB00495,C0003855,0.5496,BLM
DB01416,C0000731,0.5496,BLM
DB00928,C0011175,0.5496,BLM
DB00331,C0013595,0.5495,BLM
DB00811,C0002994,0.5495,BLM
DB01232,C0542571,0.5495,BLM
DB01095,C0040264,0.5494,BLM
DB01017,C0030312,0.5494,BLM
DB01017,C0151786,0.5494,BLM
DB00997,C0030305,0.5494,BLM
DB00130,C0542571,0.5494,BLM
DB09065,C0017181,0.5493,BLM
DB09065,C0011175,0.5493,BLM
DB01241,C0042024,0.5493,BLM
DB00396,C0041834,0.5493,BLM
DB00349,C0151786,0.5493,BLM
DB00355,C0013384,0.5493,BLM
DB06698,C0029408,0.5492,BLM
DB00580,C0542571,0.5492,BLM
DB06663,C0030312,0.5492,BLM
DB00315,C0019064,0.5492,BLM
DB01192,C0011168,0.5492,BLM
DB01008,C0020651,0.5492,BLM
DB00602,C0001824,0.5492,BLM
DB06698,C0013144,0.5492,BLM
DB12403,C0011175,0.5492,BLM
DB09101,C0700590,0.5491,BLM
DB00495,C0003864,0.5491,BLM
DB01041,C0003855,0.5491,BLM
DB00572,C0034150,0.5491,BLM
DB00889,C0029408,0.5491,BLM
DB06809,C0013384,0.5491,BLM
DB01192,C0017152,0.5491,BLM
DB00273,C0030252,0.5491,BLM
DB06414,C0038454,0.5491,BLM
DB01222,C0003864,0.5489999999999999,BLM
DB00857,C0003855,0.5489999999999999,BLM
DB06213,C0043094,0.5489999999999999,BLM
DB00204,C0001824,0.5489999999999999,BLM
DB06213,C0151786,0.5489999999999999,BLM
DB00491,C0032285,0.5489999999999999,BLM
DB01232,C0151786,0.5489999999999999,BLM
DB00518,C0000731,0.5489999999999999,BLM
DB00630,C0014457,0.5489999999999999,BLM
DB00204,C0033975,0.5489,BLM
DB09101,C0151786,0.5489,BLM
DB00310,C0232461,0.5489,BLM
DB00836,C0542571,0.5489,BLM
DB06215,C0017152,0.5489,BLM
DB01273,C0024117,0.5489,BLM
DB00244,C0031256,0.5489,BLM
DB08873,C0003962,0.5489,BLM
DB00659,C0037199,0.5489,BLM
DB00658,C0011175,0.5489,BLM
DB04854,C0023380,0.5489,BLM
DB00244,C0004134,0.5488,BLM
DB00887,C0000731,0.5488,BLM
DB00804,C0423791,0.5488,BLM
DB04854,C0030920,0.5488,BLM
DB00343,C0151786,0.5488,BLM
DB01254,C0012569,0.5488,BLM
DB01242,C0151825,0.5487,BLM
DB01083,C0020621,0.5487,BLM
DB01079,C0232461,0.5487,BLM
DB01250,C0042023,0.5487,BLM
DB01079,C0034065,0.5487,BLM
DB01083,C0020651,0.5487,BLM
DB00658,C0018790,0.5487,BLM
DB01039,C0014457,0.5487,BLM
DB01250,C0013595,0.5486,BLM
DB06791,C0012569,0.5486,BLM
DB00633,C0026821,0.5486,BLM
DB01220,C0003864,0.5486,BLM
DB00969,C0011175,0.5486,BLM
DB00658,C0033975,0.5485,BLM
DB01046,C0700590,0.5485,BLM
DB00323,C0018926,0.5485,BLM
DB04854,C0026826,0.5485,BLM
DB01058,C0038454,0.5485,BLM
DB00969,C3665386,0.5484,BLM
DB08860,C0020615,0.5484,BLM
DB00580,C0004134,0.5484,BLM
DB00806,C0542571,0.5484,BLM
DB00331,C3665386,0.5484,BLM
DB04854,C0020615,0.5484,BLM
DB00847,C0013595,0.5484,BLM
DB00175,C0011168,0.5484,BLM
DB01280,C0026821,0.5483,BLM
DB00419,C0032285,0.5483,BLM
DB00370,C0002994,0.5483,BLM
DB00684,C0043094,0.5483,BLM
DB00658,C0023380,0.5483,BLM
DB06213,C3665347,0.5483,BLM
DB00193,C0042514,0.5483,BLM
DB00331,C0038454,0.5483,BLM
DB01220,C0004134,0.5483,BLM
DB06402,C0001824,0.5482,BLM
DB00552,C0029408,0.5482,BLM
DB01264,C0020651,0.5482,BLM
DB00349,C0151827,0.5482,BLM
DB01046,C0085633,0.5482,BLM
DB00685,C0029408,0.5482,BLM
DB00297,C0042023,0.5482,BLM
DB00224,C0014457,0.5482,BLM
DB00836,C0030196,0.5482,BLM
DB01244,C0011168,0.5481,BLM
DB00331,C0012569,0.5481,BLM
DB00768,C0162429,0.5481,BLM
DB00836,C0011168,0.5481,BLM
DB01220,C0151786,0.5481,BLM
DB08901,C0001824,0.5481,BLM
DB01262,C0001824,0.5479999999999999,BLM
DB00254,C0030312,0.5479999999999999,BLM
DB01058,C0040046,0.5479999999999999,BLM
DB00362,C0013428,0.5479999999999999,BLM
DB06698,C0020598,0.5479999999999999,BLM
DB00355,C0000731,0.5479999999999999,BLM
DB06213,C0017152,0.5479999999999999,BLM
DB00422,C0042514,0.5479999999999999,BLM
DB00770,C0542571,0.5479999999999999,BLM
DB00209,C0034065,0.5479999999999999,BLM
DB01241,C0011175,0.5479999999999999,BLM
DB01202,C0018418,0.5479,BLM
DB00762,C0030312,0.5479,BLM
DB00633,C0029408,0.5479,BLM
DB00709,C0041834,0.5479,BLM
DB01180,C0017152,0.5479,BLM
DB01085,C0700590,0.5478,BLM
DB00419,C0376358,0.5478,BLM
DB00709,C0004238,0.5478,BLM
DB01085,C0018790,0.5478,BLM
DB00419,C0013384,0.5478,BLM
DB04485,C0026821,0.5478,BLM
DB01067,C0151827,0.5478,BLM
DB01319,C0017152,0.5478,BLM
DB01072,C0020621,0.5478,BLM
DB04485,C0029408,0.5477,BLM
DB01268,C0011175,0.5477,BLM
DB00804,C0043094,0.5477,BLM
DB01229,C0015402,0.5477,BLM
DB00642,C0013595,0.5477,BLM
DB01416,C0029408,0.5477,BLM
DB00310,C0033975,0.5477,BLM
DB06589,C0035410,0.5476,BLM
DB01280,C0003864,0.5476,BLM
DB01029,C0030196,0.5476,BLM
DB00297,C0700590,0.5476,BLM
DB00390,C0040046,0.5476,BLM
DB06663,C0013428,0.5476,BLM
DB01254,C0013428,0.5476,BLM
DB11180,C0000731,0.5476,BLM
DB00877,C0242350,0.5476,BLM
DB09101,C0002418,0.5476,BLM
DB00685,C0018790,0.5475,BLM
DB00104,C0020625,0.5475,BLM
DB00950,C0020615,0.5475,BLM
DB00349,C0030312,0.5475,BLM
DB00932,C0151786,0.5475,BLM
DB00518,C0001824,0.5475,BLM
DB00419,C0011175,0.5475,BLM
DB09101,C0085633,0.5475,BLM
DB00343,C0042023,0.5474,BLM
DB00956,C0029408,0.5474,BLM
DB00950,C0041834,0.5474,BLM
DB00419,C0014457,0.5474,BLM
DB00969,C0151827,0.5474,BLM
DB00580,C0012569,0.5474,BLM
DB00362,C0017152,0.5473,BLM
DB00242,C0003855,0.5473,BLM
DB00612,C0043094,0.5473,BLM
DB00804,C0013144,0.5473,BLM
DB01220,C0011175,0.5473,BLM
DB00349,C0542571,0.5473,BLM
DB01254,C0020456,0.5473,BLM
DB00590,C0018926,0.5473,BLM
DB00419,C0001824,0.5473,BLM
DB06809,C1456784,0.5473,BLM
DB01590,C0017565,0.5473,BLM
